Store URL;Category;Product URL;Name;Image URL;Large Image URL;Price;Original Price
https://sbermarket.ru/lenta/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/lenta/pirozhnye-fili-beyker-zavarnye-kol-tsa-300-g-4a2d321?sid=57;Пирожные Фили-Бейкер Заварные Кольца 300 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2NzE4MTY2L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUwJTNBMDYuMjc3NDU4JTJCMDAlM0EwMC8xNjcxODE2Nl8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2NzE4MTY2L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUwJTNBMDYuMjc3NDU4JTJCMDAlM0EwMC8xNjcxODE2Nl8xLmpwZw==.jpg;Цена за 1 шт.252,69 ₽;
https://sbermarket.ru/lenta/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/lenta/tort-mirel-karamel-nyy-na-sguschenke-700-g-cea5878?sid=57;Торт Mirel Карамельный на сгущенке 700 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1Nzc0NDE0L29yaWdpbmFsLzEvMjAyMi0xMC0xOFQxMSUzQTM4JTNBMjEuODk2MDAwJTJCMDAlM0EwMC8xNTc3NDQxNF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1Nzc0NDE0L29yaWdpbmFsLzEvMjAyMi0xMC0xOFQxMSUzQTM4JTNBMjEuODk2MDAwJTJCMDAlM0EwMC8xNTc3NDQxNF8xLmpwZw==.jpg;Цена за 1 шт.505,29 ₽;
https://sbermarket.ru/lenta/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/lenta/tort-cheremushki-charodeyka-650-g?sid=57;Торт Черемушки Чародейка 650 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MjkwODc4L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQzJTNBMjAuNjc5MjM2JTJCMDAlM0EwMC8xNTI5MDg3OF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE1MjkwODc4L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQzJTNBMjAuNjc5MjM2JTJCMDAlM0EwMC8xNTI5MDg3OF8xLmpwZw==.jpg;Цена со скидкой за 1 шт.344,99 ₽;Цена без скидки за 1 шт.478,49 ₽
https://sbermarket.ru/lenta/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/lenta/pirozhnye-cheremushki-kartoshka-60-g-h-5-sht-3821732?sid=57;Пирожные Черемушки Картошка 60 г х 5 шт;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMwNjg5L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTI5JTNBMjguMTk1MDYwJTJCMDAlM0EwMC8zMDY4OV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMwNjg5L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTI5JTNBMjguMTk1MDYwJTJCMDAlM0EwMC8zMDY4OV8xLmpwZw==.jpg;Цена за 1 шт.351,59 ₽;
https://sbermarket.ru/lenta/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/lenta/pirozhnoe-mirel-profitroli-s-plombirnym-kremom-180-g-93fcecd?sid=57;Пирожное Mirel Профитроли с пломбирным кремом 180 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzQyMDM2L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTMxJTNBNTkuOTE2MTEyJTJCMDAlM0EwMC80MjAzNl8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzQyMDM2L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTMxJTNBNTkuOTE2MTEyJTJCMDAlM0EwMC80MjAzNl8xLmpwZw==.jpg;Цена за 1 шт.199,99 ₽;
https://sbermarket.ru/lenta/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/lenta/tort-fili-beyker-plombir-klassik-720-g-dc9b90e?sid=57;Торт Фили-Бейкер пломбир классик 720 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2NzQ3NzA4L29yaWdpbmFsLzEvMjAyMi0wOC0yMlQyMiUzQTUwJTNBMjEuMTg0MDAwJTJCMDAlM0EwMC8xNjc0NzcwOF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2NzQ3NzA4L29yaWdpbmFsLzEvMjAyMi0wOC0yMlQyMiUzQTUwJTNBMjEuMTg0MDAwJTJCMDAlM0EwMC8xNjc0NzcwOF8xLmpwZw==.jpg;Цена за 1 шт.523,09 ₽;
https://sbermarket.ru/lenta/c/prazdnik-dlya-lyubimikh-ba54b96;;https://sbermarket.ru/lenta/tort-mirel-praga-660-g-2a56ac3?sid=57;Торт Mirel Прага 660 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE5NDE1MjA3L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTQ2JTNBMzEuMzg0NjEwJTJCMDAlM0EwMC8xOTQxNTIwN18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE5NDE1MjA3L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTQ2JTNBMzEuMzg0NjEwJTJCMDAlM0EwMC8xOTQxNTIwN18xLmpwZw==.jpg;Цена за 1 шт.499,99 ₽;
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/krabovye-palochki-meridian-snezhnyy-krab-200-g-f992429?sid=57;Крабовые палочки Меридиан Снежный краб 200 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0OTk4Mzk3L29yaWdpbmFsLzEvMjAyMy0wNy0wNlQxMCUzQTE3JTNBMTEuNDQxMzI1JTJCMDAlM0EwMC8yNDk5ODM5N18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI0OTk4Mzk3L29yaWdpbmFsLzEvMjAyMy0wNy0wNlQxMCUzQTE3JTNBMTEuNDQxMzI1JTJCMDAlM0EwMC8yNDk5ODM5N18xLmpwZw==.jpg;Цена со скидкой за 1 шт.119,99 ₽;Цена без скидки за 1 шт.186,99 ₽
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/apel-siny-navel-19cca7a?sid=57;Апельсины Навел;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE4OTg3MzU1L29yaWdpbmFsLzEvMjAyNC0wMi0xMlQxMCUzQTMyJTNBMTAuMDY1MjI5JTJCMDAlM0EwMC8xODk4NzM1NV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE4OTg3MzU1L29yaWdpbmFsLzEvMjAyNC0wMi0xMlQxMCUzQTMyJTNBMTAuMDY1MjI5JTJCMDAlM0EwMC8xODk4NzM1NV8xLmpwZw==.jpg;Цена со скидкой за 1 кг129,99 ₽;Цена без скидки за 1 кг157,89 ₽
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/ragu-4-sezona-ovoschnoe-bystrozamorozhennoe-400-g-4d4baf9?sid=57;Рагу 4 Сезона овощное быстрозамороженное 400 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEwMTEzNC9vcmlnaW5hbC8xLzIwMjItMDgtMjNUMTUlM0E0NyUzQTE2LjUxODAwMCUyQjAwJTNBMDAvMTAxMTM0XzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzEwMTEzNC9vcmlnaW5hbC8xLzIwMjItMDgtMjNUMTUlM0E0NyUzQTE2LjUxODAwMCUyQjAwJTNBMDAvMTAxMTM0XzEuanBn.jpg;Цена со скидкой за 1 шт.99,99 ₽;Цена без скидки за 1 шт.151,99 ₽
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/moloko-2-5-ul-trapasterizovannoe-1-l-ekoniva-bzmzh-8c7a1fd?sid=57;Молоко 2,5% ультрапастеризованное 1 л ЭкоНива БЗМЖ;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3MTU3MDM4L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUxJTNBNDUuNTk3MzE5JTJCMDAlM0EwMC8xNzE1NzAzOF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE3MTU3MDM4L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTUxJTNBNDUuNTk3MzE5JTJCMDAlM0EwMC8xNzE1NzAzOF8xLmpwZw==.jpg;Цена со скидкой за 1 шт.74,99 ₽;Цена без скидки за 1 шт.94,79 ₽
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/sosiski-cherkizovo-molochnye-po-cherkizovski-varenye-450-g-cf4f3e7?sid=57;Сосиски Черкизово Молочные по-черкизовски вареные 450 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI4Mzc2OS9vcmlnaW5hbC8xLzIwMjMtMTItMTFUMDklM0ExNyUzQTIxLjUwMTM5MCUyQjAwJTNBMDAvMjgzNzY5XzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI4Mzc2OS9vcmlnaW5hbC8xLzIwMjMtMTItMTFUMDklM0ExNyUzQTIxLjUwMTM5MCUyQjAwJTNBMDAvMjgzNzY5XzEuanBn.jpg;Цена со скидкой за 1 шт.169,99 ₽;Цена без скидки за 1 шт.257,79 ₽
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/gazirovannyy-napitok-chernogolovka-limonad-2-l-bc06476?sid=57;Газированный напиток Черноголовка лимонад 2 л;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzY3OTI5L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTM0JTNBMDkuOTQzOTIxJTJCMDAlM0EwMC82NzkyOV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzY3OTI5L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTM0JTNBMDkuOTQzOTIxJTJCMDAlM0EwMC82NzkyOV8xLmpwZw==.jpg;Цена со скидкой за 1 шт.109,00 ₽;Цена без скидки за 1 шт.173,69 ₽
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/kabachki-6bb3456?sid=57;Кабачки;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMwNjc4L29yaWdpbmFsLzEvMjAyMi0wOC0yMlQyMSUzQTI2JTNBNTkuMjY3MDAwJTJCMDAlM0EwMC8zMDY3OF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMwNjc4L29yaWdpbmFsLzEvMjAyMi0wOC0yMlQyMSUzQTI2JTNBNTkuMjY3MDAwJTJCMDAlM0EwMC8zMDY3OF8xLmpwZw==.jpg;Цена со скидкой за 1 кг85,00 ₽;Цена без скидки за 1 кг100,00 ₽
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/chay-chernyy-tess-sunrise-v-paketikah-1-8-g-h-100-sht-2aa8d9a?sid=57;Чай черный Tess Sunrise в пакетиках 1,8 г х 100 шт;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI3NjY1L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTI3JTNBNTAuODM5Mzk1JTJCMDAlM0EwMC8yNzY2NV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI3NjY1L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTI3JTNBNTAuODM5Mzk1JTJCMDAlM0EwMC8yNzY2NV8xLmpwZw==.jpg;Цена со скидкой за 1 шт.214,99 ₽;Цена без скидки за 1 шт.419,89 ₽
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/tvorog-rassypchatyy-ekoniva-5-bzmzh-300-g-c58d69f?sid=57;Творог рассыпчатый ЭкоНива 5% БЗМЖ 300 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIxNDY0ODg1L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTU4JTNBNDguMjIzMzc0JTJCMDAlM0EwMC8yMTQ2NDg4NV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIxNDY0ODg1L29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTU4JTNBNDguMjIzMzc0JTJCMDAlM0EwMC8yMTQ2NDg4NV8xLmpwZw==.jpg;Цена со скидкой за 1 шт.109,99 ₽;Цена без скидки за 1 шт.168,49 ₽
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/testo-drozhzhevoe-dlya-pirozhkov-zamorozhennoe?sid=57;Тесто дрожжевое для пирожков замороженное;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzM4MDY3Ni9vcmlnaW5hbC8xLzIwMjItMTAtMDRUMTIlM0E0NCUzQTAzLjI3ODAwMCUyQjAwJTNBMDAvMzgwNjc2XzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzM4MDY3Ni9vcmlnaW5hbC8xLzIwMjItMTAtMDRUMTIlM0E0NCUzQTAzLjI3ODAwMCUyQjAwJTNBMDAvMzgwNjc2XzEuanBn.jpg;Цена за 1 кг42,10 ₽;
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/yogurt-chudo-desert-hrustyaschiy-shokoladnyy-soblazn-bzmzh-105-g-b72c222?sid=57;Йогурт Чудо Десерт Хрустящий шоколадный соблазн БЗМЖ 105 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2NDgyMjc4L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTU2JTNBMTIuNjY5NjA3JTJCMDAlM0EwMC8xNjQ4MjI3OF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2NDgyMjc4L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTU2JTNBMTIuNjY5NjA3JTJCMDAlM0EwMC8xNjQ4MjI3OF8xLmpwZw==.jpg;Цена со скидкой за 1 шт.49,99 ₽;Цена без скидки за 1 шт.67,39 ₽
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/kolbasa-syrokopchenaya-cherkizovo-premium-sal-chichon-polusuhaya-narezka-100-g-904fc3b?sid=57;Колбаса сырокопченая Черкизово Premium Сальчичон полусухая...;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyNDU1L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTMwJTNBMjkuNTQzOTE4JTJCMDAlM0EwMC8yMjQ1NV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIyNDU1L29yaWdpbmFsLzEvMjAyMy0xMS0yNFQxNiUzQTMwJTNBMjkuNTQzOTE4JTJCMDAlM0EwMC8yMjQ1NV8xLmpwZw==.jpg;Цена за 1 шт.131,59 ₽;
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/syr-tvorozhnyy-valio-viola-slivochnyy-70-150-g-6c7aebe?sid=57;Сыр творожный Valio Viola сливочный 70% 150 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI3MDQxNy9vcmlnaW5hbC8xLzIwMjMtMTEtMzBUMTglM0E1MyUzQTA3LjQ1MjY5MiUyQjAwJTNBMDAvMjcwNDE3XzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzI3MDQxNy9vcmlnaW5hbC8xLzIwMjMtMTEtMzBUMTglM0E1MyUzQTA3LjQ1MjY5MiUyQjAwJTNBMDAvMjcwNDE3XzEuanBn.jpg;Цена со скидкой за 1 шт.109,99 ₽;Цена без скидки за 1 шт.131,59 ₽
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/hlop-ya-ovsyanye-yasno-solnyshko-650-g-1c449a0?sid=57;Хлопья овсяные Ясно Солнышко 650 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzkwMDE3My9vcmlnaW5hbC8xLzIwMjItMTAtMTdUMTIlM0E1MSUzQTA5LjQyMTYzOCUyQjAwJTNBMDAvOTAwMTczXzEuanBn.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzkwMDE3My9vcmlnaW5hbC8xLzIwMjItMTAtMTdUMTIlM0E1MSUzQTA5LjQyMTYzOCUyQjAwJTNBMDAvOTAwMTczXzEuanBn.jpg;Цена со скидкой за 1 шт.99,99 ₽;Цена без скидки за 1 шт.115,79 ₽
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/tul-skiy-pryanik-s-nachinkoy-varenaya-sguschenka-140-g-357a609?sid=57;Тульский пряник с начинкой вареная сгущенка 140 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2NjIxOTQ3L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQ5JTNBMjIuMDg5NzU3JTJCMDAlM0EwMC8xNjYyMTk0N18xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE2NjIxOTQ3L29yaWdpbmFsLzEvMjAyMy0xMS0zMFQxOCUzQTQ5JTNBMjIuMDg5NzU3JTJCMDAlM0EwMC8xNjYyMTk0N18xLmpwZw==.jpg;Цена со скидкой за 1 шт.49,99 ₽;Цена без скидки за 1 шт.83,19 ₽
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/moloko-3-5-ul-trapasterizovannoe-1-l-parmalat-bzmzh-70f79c0?sid=57;Молоко 3,5% ультрапастеризованное 1 л Parmalat БЗМЖ;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE5NjUyNzMwL29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTUwJTNBNTMuMTE2ODM5JTJCMDAlM0EwMC8xOTY1MjczMF8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzE5NjUyNzMwL29yaWdpbmFsLzEvMjAyMy0xMS0yOFQxNyUzQTUwJTNBNTMuMTE2ODM5JTJCMDAlM0EwMC8xOTY1MjczMF8xLmpwZw==.jpg;Цена со скидкой за 1 шт.123,20 ₽;Цена без скидки за 1 шт.136,89 ₽
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/pechenie-konti-super-kontik-pesochnoe-shokoladnoe-25-g-h-4-sht-29bdb3c?sid=57;Печенье Кonti Супер Кontiк песочное шоколадное 25 г х 4 шт;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMwMzAxL29yaWdpbmFsLzEvMjAyMi0wOC0yM1QwMiUzQTM4JTNBMTkuOTQwMDAwJTJCMDAlM0EwMC8zMDMwMV8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzMwMzAxL29yaWdpbmFsLzEvMjAyMi0wOC0yM1QwMiUzQTM4JTNBMTkuOTQwMDAwJTJCMDAlM0EwMC8zMDMwMV8xLmpwZw==.jpg;Цена со скидкой за 1 шт.39,89 ₽;Цена без скидки за 1 шт.56,89 ₽
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/tvorozhok-prostokvashino-s-grushey-i-bananom-3-6-bzmzh-130-g-c2da281?sid=57;Творожок Простоквашино с грушей и бананом 3,6% БЗМЖ 130 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIzMjc4MzYyL29yaWdpbmFsLzEvMjAyNC0wMi0xNlQxNiUzQTQyJTNBNTAuOTEyMzQyJTJCMDAlM0EwMC8yMzI3ODM2Ml8xLmpwZw==.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzIzMjc4MzYyL29yaWdpbmFsLzEvMjAyNC0wMi0xNlQxNiUzQTQyJTNBNTAuOTEyMzQyJTJCMDAlM0EwMC8yMzI3ODM2Ml8xLmpwZw==.jpg;Цена за 1 шт.52,69 ₽;
https://sbermarket.ru/lenta/c/vkusnij-keshbek-31c1917;;https://sbermarket.ru/lenta/makaronnye-izdeliya-barilla-girandole-34-450-g-201fd8c?sid=57;Макаронные изделия Barilla Girandole № 34 450 г;https://imgproxy.sbermarket.ru/imgproxy/size-220-220/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzExMzQzMDgvb3JpZ2luYWwvMS8yMDIzLTExLTMwVDE4JTNBMzYlM0E1OS4zNDQwMDIlMkIwMCUzQTAwLzExMzQzMDhfMS5qcGc=.jpg;https://imgproxy.sbermarket.ru/imgproxy/size-220-220-2x/czM6Ly9jb250ZW50LWltYWdlcy1wcm9kL3Byb2R1Y3RzLzExMzQzMDgvb3JpZ2luYWwvMS8yMDIzLTExLTMwVDE4JTNBMzYlM0E1OS4zNDQwMDIlMkIwMCUzQTAwLzExMzQzMDhfMS5qcGc=.jpg;Цена за 1 шт.136,49 ₽;
